id,tw_member?,fb_member?,tw_follower?,fb_follower?
X-my,False,False,False,True
matteyeux,False,False,False,True
Adidi,False,False,False,True
Elshad,False,False,True,False
ecarlisle,False,False,True,False
cthiggo,False,False,True,False
ChrisFan,False,False,True,True
rafkhan,False,False,False,True
rikiless,False,False,True,True
dgmike,False,False,False,True
moudy,False,False,False,True
yunguangshu,False,False,True,True
ekhager,False,False,True,False
caoyuxiang,False,False,True,False
HockeyInJune,False,False,False,True
dur-os,False,False,True,False
Xflofoxx,False,False,False,True
dashuilong,False,False,True,False
leaven,False,False,True,True
michaeljdeeb,False,False,True,False
aycabta,False,False,True,False
tonylukasavage,False,False,False,True
MuhammedRefaai,False,False,False,True
Sukram21,False,False,False,True
crafterm,False,False,True,False
cd10anil,False,False,True,False
myell0w,False,False,True,False
hbuljy,False,False,False,True
fernandofleury,False,False,False,True
aquascaper,False,False,True,True
OogieBoogieInJSON,False,False,True,True
simpson,False,False,True,False
schurig,False,False,False,True
ronak319,False,False,True,False
ahmedengu,False,False,False,True
manishnakar,False,False,False,True
codeforworld,False,False,True,False
jberkel,False,False,False,True
apoorvsgaur,False,False,True,False
Zoxive,False,False,False,True
sebastian-stephan,False,False,False,True
rafshar,False,False,False,True
dadocreate,False,False,False,True
billfeller,False,False,False,True
sublimino,False,False,True,False
guiberraMX,False,False,True,False
fjorgemota,False,False,True,True
Kalep,False,False,False,True
mhayashi,False,False,False,True
dagobertrenouf,False,False,False,True
taduxas7,False,False,False,True
Gajit,False,False,False,True
chkk525,False,False,False,True
DivingTenerife,False,False,True,False
liubko,False,True,False,True
toadkicker,False,False,False,True
peterprokop,False,False,False,True
AvdLee,False,False,False,True
Selvin11,False,False,True,True
Jarpa,False,False,False,True
geek1706,False,False,False,True
jahak7,False,False,True,True
junyuecao,False,False,True,True
gwylim,False,False,False,True
usmanghani,False,False,True,True
humfricz,False,False,True,False
cmackay,False,False,True,True
thom801,False,False,True,False
rovolution,False,False,False,True
sunsiyue,False,False,True,False
Aster0id,False,False,False,True
BasilArackal,False,False,True,False
zotherstupidguy,False,False,True,True
vijayantkatyal,False,False,True,False
bb1ox1bb,False,False,True,False
nedislavd,False,False,False,True
alejandrobernardis,False,False,True,False
mozi22,False,False,False,True
mdegoo,False,False,True,False
ulricaskarin,False,False,True,False
gmichal,False,False,False,True
kannappanct,False,False,False,True
igorscosta,False,False,True,False
neogeek,False,False,True,False
andrewsfg,False,False,False,True
acjay,False,False,False,True
mxjrdn,False,False,True,False
bryanbraun,False,False,False,True
eskimoblood,False,False,True,True
yby150309,False,False,False,True
RahulKulhari,False,False,False,True
farzadghanei,False,False,False,True
vernak2539,False,False,True,True
kaime,False,False,True,False
douzifly,False,False,False,True
ricardogarfe,False,False,True,False
esrever10,False,False,False,True
Cjavaer,False,False,False,True
CitedAardvark9,False,False,False,True
tmbtech,False,False,False,True
timmw,False,False,True,False
abhorrent,False,False,True,True
tjfwalker,False,False,False,True
VasilyShelkov,False,False,False,True
NathanZamecnik,False,False,True,False
charleshl,False,False,True,True
herebefrogs,False,False,False,True
JulianDevilleSmith,False,False,False,True
smugger6,False,False,True,False
aLiGeNiUs,False,False,True,False
ofermalbin,False,False,True,False
jinroh,False,False,True,True
parkwookdong,False,False,True,False
cmayankc,False,False,True,False
nadialove,False,False,True,False
JGallardo,False,False,False,True
gotomypc,False,False,False,True
romansanchez,False,False,False,True
ryanluce,False,False,True,False
JenniferStCyr,False,False,True,False
kircal,False,False,True,False
jusaka,False,False,False,True
Eman-Naguib,False,False,True,True
victor-borges,False,False,False,True
DarryStonem,False,False,False,True
VIC3-420,False,False,False,True
komawar,False,False,False,True
Fleurer,False,False,False,True
andersonlewis270,False,False,True,False
brunocoelho,False,False,True,True
codejitsu,False,False,True,True
bfeggans,False,False,True,False
syjstc,False,False,True,False
cmahon,False,False,True,False
marcosatanaka,False,False,True,False
engineervix,False,False,True,False
fabriziogiordano,False,False,False,True
JhonnyM,False,False,True,False
ishvaram,False,False,True,False
jiayuanmark,False,False,False,True
samyerkes,False,False,True,False
comraq,False,False,True,False
mike8js,False,False,True,False
borjabonail,False,False,False,True
yjxiao,False,False,False,True
SimonGivre,False,False,True,False
vitaluha,False,False,False,True
ghishadow,False,False,True,False
jongyeol,False,False,False,True
markus-niemeier,False,False,False,True
SteveRakers,False,False,True,False
mttk,False,False,False,True
lubovskiy,False,False,True,False
jan-brieske,False,False,False,True
spidercam,False,False,True,False
hummlas,False,False,False,True
GreySyntax,False,False,False,True
shenxiaoma1991,False,False,True,False
tuzebra,False,False,False,True
josete89,False,False,False,True
statwonk,False,False,False,True
ericzhong,False,False,True,False
Moddus,False,False,True,False
lynschinzer,False,False,False,True
Tosta-Mixta,False,False,True,False
mpint,False,False,False,True
infinityspiral,False,False,False,True
IvanJasenov,False,False,True,False
moni-roy,False,False,True,False
ryanlower,False,False,False,True
jdstep,False,False,False,True
alexanderfahlke,False,False,True,False
iglaweb,False,False,False,True
Suryakant-Bharti,False,False,False,True
samiskin,False,False,False,True
jrawlings,False,False,True,False
DecSmith,False,False,True,False
hartzis,False,False,False,True
sunfei,False,False,False,True
rjtshrm,False,False,True,False
jonatan2m,False,False,False,True
jinxin479,False,False,True,False
tomaskuba,False,False,True,False
dan-silver,False,False,True,False
simonfz,False,False,False,True
mjackson,False,False,True,True
Tecnico1931,False,False,False,True
gabrielecirulli,False,False,False,True
dhanck,False,False,True,False
jarmbruster74,False,False,False,True
javadev,False,False,False,True
ruanp,False,False,False,True
dgomesbr,False,False,False,True
ferdinanddoremus,False,False,False,True
npnikhil,False,False,True,False
stockninja,False,False,False,True
mackking,False,False,True,False
superastrom,False,False,True,False
hddmc,False,False,False,True
lettersfree,False,False,True,True
YunsuChoi,False,False,False,True
neutronsharc,False,False,False,True
ciarafischer,False,False,False,True
matysanchez,False,False,True,False
sketchytech,False,False,False,True
YottaSecond,False,False,False,True
hugomano,False,False,False,True
andruschka,False,False,True,False
TomySpagnoletti,False,False,True,False
bluemaex,False,False,True,False
sangramga,False,False,False,True
price587,False,False,True,False
ianbrk,False,False,False,True
tbck,False,False,True,False
jrfferreira,False,False,True,False
IgorDePaula,False,False,True,False
jnunemaker,False,False,True,False
padurean,False,False,True,False
jeffadelman8,False,False,True,False
lsff,False,False,True,False
majsy,False,False,True,False
tianxiao12345,False,False,False,True
robyzhou,False,False,False,True
VinGorilla,False,False,True,False
yuananf,False,False,False,True
Ahan2,False,False,False,True
waitForyoume,False,False,True,False
vinaygurram,False,False,True,False
RicardoCoutinho,False,False,False,True
JoeyQiang,False,False,True,False
joshfallon,False,False,True,False
baguette,False,False,False,True
vuqarsuleymanov,False,False,True,False
bootcoder,False,False,False,True
mnmaraes,False,False,True,True
lizhi0123,False,False,False,True
zakharovvv,False,False,False,True
wSkellington,False,False,True,False
therealthing,False,False,False,True
josephmisiti,False,False,False,True
jeffreybrowning,False,False,False,True
bbertucc,False,False,True,False
eda-globetrotter,False,False,True,False
kaelaela,False,False,False,True
briantotheyanyan,False,False,False,True
msafi,False,False,False,True
young-steveo,False,False,True,False
vittalpai,False,False,True,False
phuson,False,False,False,True
geniusphil,False,False,True,False
bc-maia,False,False,False,True
ImDom,False,False,True,False
wngravette,False,False,True,False
fabiantheblind,False,False,False,True
yanndupuy,False,False,False,True
boloutaredoubeni,False,False,False,True
amaiafdez,False,False,True,False
hisener,False,False,True,False
mikollo,False,False,False,True
piotrlukanko,False,False,False,True
alanjosephwilliams,False,False,True,False
amarsumberel,False,False,False,True
Lindin,False,False,False,True
gchavez2,False,False,False,True
naveenholla,False,False,True,False
iseebi,False,False,True,False
alex-ebasta,False,False,True,False
keripix,False,False,True,False
jbenner-radham,False,False,True,False
psyshush,False,False,False,True
isaoeka,False,False,False,True
dallasjohnson,False,False,False,True
dashed,False,False,False,True
smallant,False,False,False,True
andersoncardoso,False,False,True,False
karthipanraj,False,False,True,False
vswamy,False,False,False,True
hawtyzhang,False,False,True,False
smothers,False,False,False,True
pradylom,False,False,False,True
BrahimS,False,False,False,True
remory08,False,False,True,False
brycec,False,False,True,False
rakibul1723,False,False,False,True
swdyh,False,False,True,False
nullset2,False,False,True,False
diegorys,False,False,False,True
jjwesner,False,False,True,False
anilGupta,False,False,False,True
superstarwulin,False,False,True,True
kevinparekh,False,False,False,True
lazyants,False,False,False,True
guanzhenxing,False,False,False,True
JeffGuKang,False,False,False,True
madho,False,False,False,True
mirho,False,False,True,False
blue119,False,False,False,True
Ali-Shaltout,False,False,True,False
mikeg,False,False,True,False
felipeluna,False,False,False,True
vitonzhang,False,False,True,True
pretizy,False,False,False,True
ergenekonyigit,False,False,True,True
aarkir,False,False,False,True
sangrealest,False,False,True,False
zq4950411,False,False,False,True
andyqzb,False,False,True,False
omarkilani,False,False,True,False
Joelfioti,False,False,False,True
ajdeguzman,False,False,False,True
bruzed,False,False,True,False
javilque,False,False,True,False
wanderwaltz,False,False,False,True
cbrinley,False,False,True,False
axsuul,False,False,False,True
akavy,False,False,False,True
pjhades,False,False,False,True
sballesteros,False,False,True,True
tonyxiao,False,False,False,True
zihang-wu,False,False,False,True
radi-ratlh,False,False,True,False
licatajustin,False,False,True,False
baptisteDarcq,False,False,True,False
robinshi007,False,False,True,False
jordanbyron,False,False,False,True
TellH,False,False,True,False
ideasone,False,False,True,False
voodoochild,False,False,True,False
ricardobanegas,False,False,True,False
patdhlk,False,False,False,True
marcosabad,False,False,True,False
mdunbavan,False,False,False,True
mps,False,False,True,True
flakd,False,False,True,False
uliwitness,False,False,False,True
brklyn8900,False,False,False,True
shiningjason1989,False,False,False,True
Aurif3x,False,False,True,False
moball,False,False,False,True
jasonlemay,False,False,True,False
adennis4,False,False,True,False
stigi,False,False,True,True
0llver,False,False,True,False
Rudrig,False,False,True,True
heimeixn,False,False,True,False
kashizui,False,False,True,False
flavertonrr,False,False,True,False
pix0r,False,False,True,False
jessebibee,False,False,False,True
jaybowles,False,False,True,False
Carnival7,False,False,False,True
nigromante69,False,False,True,False
ianisme,False,False,False,True
djadmin,False,False,True,False
esthersdev,False,False,False,True
icanzilb,False,False,False,True
vanidaivajna,False,False,False,True
brendomaciel,False,False,True,False
wzulfikar,False,False,False,True
tanyiliang,False,False,True,False
tulanght,False,False,True,False
nbh847,False,False,True,False
MatrixFrog,False,False,False,True
jeremiahcurrier,False,False,True,False
amirban,False,False,True,False
Tasonc,False,False,True,False
dnf,False,False,True,False
wtfil,False,False,False,True
wesleyalmd,False,False,True,False
saxenanurag,False,False,True,False
tristanleigh1,False,False,True,False
LongPF,False,False,True,True
dwarakgovindp,False,False,False,True
pstoev,False,False,True,False
daisuke310vvv,False,False,False,True
